VehicleActivityLogID,VehicleID,IRISBoxID,EMRState,MeterStatus,GPSStatus,GPSReliability,Latitude,Longitude,GPSSpeed,GPSDateTime,PTOStatus,TicketID,StartDateTime,EndDateTime,CurrentTotalizer,TotalizerStart,TotalizerEnd,Volume,KeySwitch,BatteryVoltage,FlowRate,MessageType,LoggedBy,LoggedAt,CreatedBy,CreatedDate
94404081,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930914,100.7441635,0.00,2026-04-22 12:26:21.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.05,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:26:22.2979405 +07:00
94404100,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930914,100.7441635,0.00,2026-04-22 12:26:25.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.07,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:26:27.2820265 +07:00
94404118,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930914,100.7441635,0.00,2026-04-22 12:26:27.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.19,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:26:32.3059519 +07:00
94404137,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930943,100.7441559,0.00,2026-04-22 12:26:36.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.18,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:26:37.2820708 +07:00
94404155,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930962,100.7441559,0.00,2026-04-22 12:26:38.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.18,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:26:42.2977924 +07:00
94404175,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930981,100.7441559,0.00,2026-04-22 12:26:45.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.30,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:26:47.2823594 +07:00
94404194,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930981,100.7441559,0.00,2026-04-22 12:26:47.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.28,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:26:52.3060284 +07:00
94404212,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930990,100.7441559,0.00,2026-04-22 12:26:54.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.18,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:26:57.2865039 +07:00
94404231,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930990,100.7441559,0.00,2026-04-22 12:26:58.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.21,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:27:02.2980605 +07:00
94404247,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930990,100.7441559,0.00,2026-04-22 12:27:05.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.23,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:27:07.2824419 +07:00
94404269,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930990,100.7441635,0.00,2026-04-22 12:27:07.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.23,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:27:12.2984343 +07:00
94404288,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6931009,100.7441635,0.10,2026-04-22 12:27:14.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,0,24.60,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:27:17.2895107 +07:00
94404562,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930752,100.7440414,7.40,2026-04-22 12:28:38.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.10,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:28:37.2952869 +07:00
94404586,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930799,100.7440414,4.60,2026-04-22 12:28:42.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.15,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:28:42.2911761 +07:00
94404605,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930475,100.7441025,1.90,2026-04-22 12:28:48.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.10,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:28:47.2908631 +07:00
94404621,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930304,100.7441101,3.10,2026-04-22 12:28:52.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.09,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:28:52.2820325 +07:00
94404640,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930532,100.7440796,8.50,2026-04-22 12:28:58.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.18,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:28:57.2896417 +07:00
94404658,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930532,100.7440720,0.50,2026-04-22 12:29:00.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.01,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:29:02.2822597 +07:00
94404673,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930285,100.7441254,1.30,2026-04-22 12:29:08.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.01,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:29:07.2980431 +07:00
94404695,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930237,100.7441330,0.10,2026-04-22 12:29:12.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,25.88,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:29:12.2819107 +07:00
94404712,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930227,100.7441330,0.10,2026-04-22 12:29:16.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,24.69,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:29:17.2980012 +07:00
94404729,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930208,100.7441330,0.00,2026-04-22 12:29:20.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,0,24.57,0.00,PRE_DELIVERY,NULL,NULL,3c2e3c6d-e055-41af-958d-7c6c5ef8ede8,2026-04-22 12:29:22.2816169 +07:00
94405311,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930208,100.7441330,0.00,2026-04-22 12:32:12.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.02,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:32:12.2815490 +07:00
94405323,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930180,100.7441330,0.00,2026-04-22 12:32:18.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.23,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:32:17.2978902 +07:00
94405344,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930161,100.7441406,0.00,2026-04-22 12:32:22.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.25,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:32:22.2975587 +07:00
94405362,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930141,100.7441406,0.00,2026-04-22 12:32:28.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.18,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:32:27.2988552 +07:00
94405379,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930132,100.7441406,0.00,2026-04-22 12:32:32.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.21,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:32:32.2863561 +07:00
94405396,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930141,100.7441406,0.00,2026-04-22 12:32:38.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.39,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:32:37.3053797 +07:00
94405413,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930161,100.7441406,0.00,2026-04-22 12:32:42.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.38,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:32:42.2884943 +07:00
94405431,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930208,100.7441330,0.00,2026-04-22 12:32:48.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.43,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:32:47.3056557 +07:00
94405449,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930227,100.7441330,0.00,2026-04-22 12:32:52.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.46,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:32:52.2869188 +07:00
94405467,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930256,100.7441330,0.00,2026-04-22 12:32:58.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.42,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:32:57.2991875 +07:00
94405484,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930285,100.7441330,0.00,2026-04-22 12:33:02.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.42,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:33:02.2828812 +07:00
94405499,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930304,100.7441330,0.00,2026-04-22 12:33:04.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.41,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:33:07.2989666 +07:00
94405520,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930370,100.7441254,0.00,2026-04-22 12:33:13.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.38,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:33:12.2818963 +07:00
94405555,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930380,100.7441254,0.00,2026-04-22 12:33:22.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.29,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:33:22.2894237 +07:00
94405573,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930380,100.7441254,0.00,2026-04-22 12:33:24.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.41,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:33:27.2911634 +07:00
94405590,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930351,100.7441254,0.00,2026-04-22 12:33:33.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.41,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:33:32.2868536 +07:00
94405625,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930323,100.7441254,0.00,2026-04-22 12:33:42.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.33,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:33:42.2980409 +07:00
94405643,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930304,100.7441254,0.00,2026-04-22 12:33:48.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.56,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:33:47.2989113 +07:00
94405661,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930304,100.7441254,0.00,2026-04-22 12:33:52.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.11,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:33:52.2866351 +07:00
94405679,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930304,100.7441254,0.00,2026-04-22 12:33:58.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.36,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:33:57.2826486 +07:00
94405696,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930323,100.7441254,0.00,2026-04-22 12:34:02.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.24,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:34:02.2895553 +07:00
94405713,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930323,100.7441254,0.00,2026-04-22 12:34:04.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.01,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:34:07.2827451 +07:00
94405724,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930332,100.7441254,0.00,2026-04-22 12:34:13.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.25,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:34:12.2918565 +07:00
94405749,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930332,100.7441254,0.00,2026-04-22 12:34:15.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.34,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:34:17.3062517 +07:00
94405767,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930323,100.7441330,0.00,2026-04-22 12:34:22.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.25,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:34:22.2820629 +07:00
94405783,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930304,100.7441330,0.00,2026-04-22 12:34:24.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.28,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:34:27.2884912 +07:00
94405801,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930256,100.7441330,0.00,2026-04-22 12:34:33.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.41,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:34:32.2989962 +07:00
94405819,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930256,100.7441330,0.00,2026-04-22 12:34:35.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,25.98,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:34:37.2824658 +07:00
94405837,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930237,100.7441330,0.00,2026-04-22 12:34:42.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.37,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:34:42.2874405 +07:00
94405855,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930237,100.7441330,0.00,2026-04-22 12:34:44.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.30,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:34:47.2821239 +07:00
94405872,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930237,100.7441330,0.00,2026-04-22 12:34:53.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.41,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:34:52.2899461 +07:00
94405891,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930256,100.7441330,0.00,2026-04-22 12:34:57.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.30,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:34:57.2868270 +07:00
94405909,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930285,100.7441330,0.00,2026-04-22 12:35:03.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,27.23,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:35:02.2917841 +07:00
94405926,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930304,100.7441330,0.10,2026-04-22 12:35:07.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.42,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:35:07.2891779 +07:00
94405945,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930323,100.7441330,0.00,2026-04-22 12:35:13.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.53,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:35:12.2984533 +07:00
94405963,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930332,100.7441330,0.00,2026-04-22 12:35:17.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.42,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:35:17.2865200 +07:00
94405981,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930323,100.7441330,0.10,2026-04-22 12:35:23.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.27,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:35:22.2979647 +07:00
94405999,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6930304,100.7441330,0.00,2026-04-22 12:35:25.0000000 +07:00,0,17354,2026-04-22 11:25:09.0000000 +07:00,2026-04-22 11:25:16.0000000 +07:00,51415474.00,51415474.00,51415474.00,0.00,1,26.42,0.00,PRE_DELIVERY,NULL,NULL,0d8e7de3-438c-4336-bbbf-eb90b2d93a41,2026-04-22 12:35:27.2872586 +07:00
